frame,label,landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z,landmark_21_x,landmark_21_y,landmark_21_z,landmark_22_x,landmark_22_y,landmark_22_z,landmark_23_x,landmark_23_y,landmark_23_z,landmark_24_x,landmark_24_y,landmark_24_z,landmark_25_x,landmark_25_y,landmark_25_z,landmark_26_x,landmark_26_y,landmark_26_z,landmark_27_x,landmark_27_y,landmark_27_z,landmark_28_x,landmark_28_y,landmark_28_z,landmark_29_x,landmark_29_y,landmark_29_z,landmark_30_x,landmark_30_y,landmark_30_z,landmark_31_x,landmark_31_y,landmark_31_z,landmark_32_x,landmark_32_y,landmark_32_z
21,caminar-adelante,0.52291888,0.303222537,-0.263842106,0.528951883,0.297319263,-0.246705204,0.533186138,0.297409534,-0.246745661,0.536414266,0.297586739,-0.246734709,0.516192257,0.2977961,-0.248526365,0.511958182,0.298115939,-0.248541281,0.507915378,0.298428684,-0.248579741,0.542141855,0.301227003,-0.13671498,0.50426054,0.302268177,-0.145550445,0.531229854,0.310048878,-0.222191036,0.5154773,0.310470045,-0.224733666,0.573871613,0.339457393,-0.059976749,0.476447552,0.33846882,-0.087061435,0.578340352,0.382866919,-0.023902886,0.466358125,0.381398857,-0.057343949,0.574388862,0.421719998,-0.143557876,0.46800077,0.419228643,-0.146220133,0.57640481,0.433367699,-0.178069144,0.465141118,0.43184343,-0.178594992,0.57116729,0.432532668,-0.21179308,0.471539408,0.431164742,-0.209285781,0.568708599,0.429416448,-0.159190953,0.474610269,0.427396357,-0.159865677,0.54746151,0.42153883,0.015537071,0.492850572,0.419762135,-0.015610732,0.545349002,0.484520316,0.013546231,0.494264454,0.482637465,-0.020153416,0.546702623,0.539664567,0.158190638,0.490281045,0.538557112,0.130792752,0.537756383,0.546978295,0.164359406,0.493736327,0.544941783,0.13791804,0.560891211,0.557068646,0.029594531,0.484046668,0.557321191,0.001798472
23,caminar-adelante,0.525744915,0.303384095,-0.287213743,0.531375289,0.297557533,-0.270188898,0.535091162,0.297632843,-0.270221978,0.538566947,0.297789931,-0.270204991,0.51882714,0.298005909,-0.27231124,0.514362454,0.298342586,-0.272331566,0.510255754,0.29867807,-0.272361249,0.544130564,0.301382244,-0.158284724,0.505356491,0.302547276,-0.169196233,0.533427536,0.31034711,-0.244676352,0.518038154,0.310688704,-0.247767776,0.57518208,0.339459687,-0.075733773,0.477557868,0.338570058,-0.106615357,0.579439819,0.383052826,-0.035187826,0.468288273,0.381873131,-0.074781343,0.576834917,0.421901762,-0.156484202,0.468336999,0.419525176,-0.164018214,0.579360247,0.433458745,-0.191530541,0.465423226,0.432118058,-0.196877763,0.5740574,0.432718813,-0.226390794,0.471871018,0.431402713,-0.227713987,0.571425855,0.429596961,-0.172605813,0.474862397,0.427586585,-0.177699834,0.54889375,0.421536058,0.017397802,0.493814588,0.419760615,-0.017481225,0.545834601,0.484530419,0.021811297,0.494396806,0.482614338,-0.019096766,0.546708524,0.539640963,0.174395069,0.490203917,0.538684189,0.132095337,0.537845433,0.546965182,0.18139483,0.493548065,0.545048356,0.140000567,0.560854793,0.557061732,0.050591379,0.484113216,0.557407737,0.003754898
25,caminar-adelante,0.527494669,0.303466618,-0.295651585,0.533362865,0.297602087,-0.279163063,0.536970377,0.297635615,-0.279190212,0.540861011,0.297780454,-0.279169768,0.520392179,0.298219472,-0.280390829,0.51568979,0.29864195,-0.280412167,0.511587858,0.299065918,-0.280438423,0.546564162,0.301361591,-0.168841839,0.506464243,0.302961856,-0.176020771,0.535284638,0.310388684,-0.253762722,0.519820333,0.310885459,-0.255731374,0.578511119,0.339536935,-0.085527435,0.480160475,0.338698953,-0.112121239,0.581679881,0.384269506,-0.041849483,0.46958518,0.382565022,-0.078393608,0.579394102,0.422622025,-0.159535676,0.468682647,0.419667751,-0.169334948,0.582054913,0.433942735,-0.194369391,0.465803891,0.432240784,-0.201651916,0.576343358,0.433242232,-0.228987038,0.472243488,0.43155086,-0.233446553,0.573715985,0.430027366,-0.175432459,0.475209773,0.427731663,-0.183478385,0.551787794,0.421880662,0.018568827,0.49619779,0.41996485,-0.018653478,0.547476292,0.4846192,0.024294753,0.495415241,0.48285839,-0.018460769,0.546717048,0.53962177,0.180148929,0.490502238,0.538873911,0.133412331,0.53785789,0.546872675,0.187469244,0.493831426,0.545255065,0.141797274,0.560886264,0.557023406,0.061122838,0.484244049,0.557436168,0.005851617
27,caminar-adelante,0.53241998,0.303551167,-0.297811776,0.537384093,0.297658026,-0.281491071,0.541220248,0.297670543,-0.281512797,0.545054853,0.297788918,-0.281488955,0.52543658,0.298286587,-0.283124387,0.520609736,0.298725873,-0.283138931,0.516011,0.299199581,-0.283159792,0.550823808,0.301358163,-0.170266241,0.509638429,0.303151548,-0.179599568,0.539201319,0.31044057,-0.255363762,0.524719656,0.311056346,-0.257924736,0.58276093,0.339487046,-0.085222736,0.484501243,0.338689625,-0.115248375,0.584838927,0.38423875,-0.039721649,0.471856207,0.382606089,-0.08298295,0.582076848,0.422572017,-0.157928869,0.469658703,0.419729799,-0.173731923,0.585001409,0.434087396,-0.193436384,0.466521084,0.432322085,-0.205964178,0.578902304,0.433454782,-0.227156535,0.472610533,0.431703061,-0.237625524,0.576352298,0.430186898,-0.173692569,0.475611657,0.427891761,-0.18775177,0.555137992,0.421874404,0.020869549,0.499514163,0.419959366,-0.020958431,0.549188435,0.484649837,0.025223205,0.496611178,0.48286739,-0.019694699,0.546701074,0.539423347,0.187850088,0.490665019,0.538871646,0.133932143,0.537527084,0.546490848,0.196144432,0.493895739,0.545243442,0.142059252,0.560570955,0.556850135,0.073459424,0.485192478,0.557235599,0.00720839
29,caminar-adelante,0.535777152,0.303546399,-0.312684834,0.54057765,0.297651827,-0.296764195,0.544724584,0.297654688,-0.296780825,0.54840678,0.297744393,-0.296752691,0.529049873,0.298271388,-0.297897309,0.524423718,0.298712105,-0.297914982,0.519761145,0.29918465,-0.297942042,0.554669797,0.301150799,-0.184258968,0.513741732,0.303129941,-0.19148615,0.542477369,0.310431868,-0.269560963,0.528570354,0.3110677,-0.271493912,0.587011456,0.339451015,-0.093549959,0.489409596,0.338654429,-0.12481612,0.589253485,0.384159446,-0.044432379,0.474541545,0.382614911,-0.088304706,0.585232854,0.422522366,-0.160513684,0.470271498,0.420537084,-0.176679432,0.587866247,0.43421191,-0.195075914,0.466834575,0.432865947,-0.20848766,0.58090961,0.433603495,-0.229710385,0.472886831,0.432486892,-0.24093987,0.578365803,0.430266857,-0.176303789,0.475900948,0.428595334,-0.190896988,0.557918668,0.421869785,0.024034366,0.502317786,0.419884533,-0.024140691,0.550700724,0.484658867,0.032668035,0.499514371,0.482860446,-0.020039413,0.546716392,0.539408028,0.196444005,0.49091208,0.538843453,0.137011528,0.537446916,0.546487868,0.204673097,0.493967593,0.545231879,0.146025136,0.560572445,0.556555092,0.081307888,0.4853324,0.557162404,0.011288284
31,caminar-adelante,0.538694918,0.303538293,-0.306880325,0.543537319,0.297640353,-0.291685641,0.547751904,0.297633618,-0.291700095,0.551429987,0.297708929,-0.291678578,0.532319367,0.298260838,-0.291482985,0.527949214,0.298706383,-0.29148531,0.523299515,0.299172461,-0.291501135,0.558074117,0.301010638,-0.185234711,0.517705441,0.303120434,-0.185853273,0.545345724,0.310407937,-0.26613903,0.531897485,0.311058819,-0.266266733,0.59013176,0.339426994,-0.105519079,0.493502706,0.338649213,-0.116904907,0.592651963,0.384114236,-0.059376787,0.477820277,0.382503778,-0.081450351,0.587734044,0.422564358,-0.164152473,0.471379519,0.42049697,-0.175077856,0.589926183,0.434320956,-0.196931988,0.467446059,0.432826936,-0.20127137,0.582669616,0.433742255,-0.231002435,0.47297278,0.432476163,-0.235536188,0.580195546,0.430390745,-0.179222763,0.476005435,0.428576827,-0.190556049,0.559605718,0.421666801,0.018818304,0.504314065,0.41921404,-0.018929061,0.551555872,0.484668344,0.022691537,0.500034392,0.482145756,-0.016411074,0.546702325,0.539403379,0.188882023,0.491383463,0.537866414,0.143113792,0.537303567,0.546476543,0.198034331,0.494875073,0.544667959,0.15195021,0.560256958,0.556481361,0.078139037,0.484668195,0.55641675,0.020446092
33,caminar-adelante,0.54014492,0.303314537,-0.321264654,0.545650601,0.297358721,-0.305259496,0.549714208,0.297377616,-0.30527994,0.553819835,0.29746154,-0.305254489,0.53371191,0.297834963,-0.305848271,0.529076576,0.298277855,-0.305870116,0.524651587,0.298818946,-0.30589658,0.560327351,0.300617754,-0.193492144,0.519021809,0.302723467,-0.197687566,0.547266126,0.310285449,-0.278446048,0.533114135,0.310985208,-0.279582173,0.59275049,0.339345932,-0.108838476,0.493985206,0.338642299,-0.126261994,0.594963789,0.384071559,-0.062661633,0.479825914,0.382619321,-0.084017061,0.588706255,0.422526866,-0.179658011,0.472651392,0.420689434,-0.173845261,0.590453386,0.434393406,-0.214121804,0.468700349,0.432937652,-0.203970194,0.583489776,0.43377915,-0.248355806,0.473405927,0.432619154,-0.236827612,0.581093907,0.430417478,-0.19505617,0.476424605,0.428706944,-0.188455582,0.561445355,0.421697617,0.018858463,0.50572437,0.419159532,-0.018974217,0.551651478,0.484745532,0.025920682,0.501492977,0.481936187,-0.011123971,0.546701849,0.539365411,0.21280463,0.492590666,0.536658406,0.175451383,0.537212551,0.546258926,0.223884642,0.49519071,0.543009877,0.18712762,0.5602507,0.556383431,0.09733054,0.487292588,0.55628264,0.053395867
35,caminar-adelante,0.540579677,0.302639931,-0.338223785,0.546656907,0.29680267,-0.322387725,0.550485671,0.296860784,-0.322413623,0.55474788,0.296953738,-0.322398931,0.534391224,0.297127098,-0.323252827,0.529772162,0.297501713,-0.323292106,0.525596857,0.298050612,-0.323329687,0.561073422,0.300003827,-0.208602399,0.520192027,0.301838398,-0.213854671,0.548012376,0.309512675,-0.294361711,0.53352648,0.310200542,-0.295857519,0.593766928,0.339069784,-0.120057479,0.494434386,0.338465869,-0.137054861,0.596367657,0.383525521,-0.07398168,0.480145097,0.382617086,-0.090633027,0.588962197,0.421946317,-0.19219327,0.472759813,0.420816034,-0.178406164,0.590563357,0.434033692,-0.226298749,0.468940884,0.433011949,-0.208842829,0.584514618,0.433445364,-0.260858357,0.473405778,0.432757527,-0.242013797,0.582137525,0.430162936,-0.207571611,0.476406068,0.428897321,-0.192919865,0.562149107,0.421452552,0.01878093,0.506356001,0.418522447,-0.018904425,0.551758647,0.484770417,0.025796982,0.501515508,0.480708659,-0.011487645,0.546692371,0.539354861,0.200230658,0.494520068,0.537124813,0.163890362,0.537230253,0.546267867,0.209369078,0.496849328,0.543806434,0.173728645,0.560142696,0.556046188,0.083268635,0.491880953,0.556187212,0.041081816
37,caminar-adelante,0.540333927,0.302403808,-0.33796224,0.546666801,0.296473116,-0.321938217,0.55043292,0.296525121,-0.321969062,0.554481208,0.29661119,-0.321962893,0.534251511,0.296777159,-0.322874576,0.529687583,0.297119796,-0.322913408,0.525458276,0.297658056,-0.322958112,0.560864866,0.299547791,-0.207387343,0.520602524,0.301308066,-0.213108182,0.548020244,0.309304863,-0.293815881,0.533406377,0.310011387,-0.295451581,0.593554735,0.338715613,-0.11904259,0.494197488,0.338212043,-0.134158283,0.596886814,0.383204609,-0.073044084,0.480925769,0.382440209,-0.090257756,0.589370906,0.421406597,-0.190522075,0.472777039,0.42074886,-0.182983652,0.590376258,0.43390739,-0.224554077,0.468897492,0.432996094,-0.213960752,0.584757566,0.433297157,-0.260224193,0.473363161,0.432728022,-0.247989208,0.58245945,0.430021644,-0.206190124,0.476276875,0.428862542,-0.197847962,0.563082755,0.421188295,0.016227169,0.507391691,0.41826269,-0.016331179,0.551618338,0.484634787,0.02183683,0.503540277,0.480704337,-0.012368573,0.546145558,0.539448559,0.178024888,0.497308522,0.539776564,0.143989936,0.537101448,0.547044694,0.184685215,0.500690281,0.54740113,0.150804117,0.55937469,0.556028247,0.056909591,0.492081314,0.558292329,0.014209459
39,caminar-adelante,0.539565682,0.302359223,-0.324286163,0.545865238,0.29629758,-0.308090359,0.549804449,0.296346813,-0.308118403,0.553543031,0.296430022,-0.308105707,0.533306003,0.296548516,-0.309062243,0.52875793,0.296851248,-0.309089541,0.524505734,0.29732281,-0.309123874,0.559886992,0.299304336,-0.195637241,0.520097852,0.300781846,-0.20137994,0.547255218,0.309262484,-0.281097054,0.532496929,0.30999741,-0.282756746,0.59293735,0.338494182,-0.110278212,0.493313491,0.337893486,-0.127899274,0.597041905,0.38316521,-0.076178178,0.480508924,0.381943673,-0.089339152,0.589522839,0.421088368,-0.21498625,0.472752243,0.420732558,-0.185168549,0.590343416,0.433617949,-0.253442228,0.468845367,0.433002084,-0.217510477,0.584709704,0.432963014,-0.287964851,0.473412812,0.432743222,-0.250250906,0.582363546,0.429808319,-0.23092638,0.476312369,0.428880543,-0.199418649,0.563465595,0.421073258,0.01654106,0.507938445,0.418277115,-0.016644763,0.551515341,0.484431565,0.031310596,0.505091667,0.480728626,-0.0121544,0.545088232,0.539041877,0.178239882,0.498027593,0.540587544,0.136644468,0.536268532,0.546837389,0.185354427,0.500354767,0.549167335,0.142810673,0.559308112,0.555491686,0.060990065,0.494742274,0.558691978,0.009694296
41,caminar-adelante,0.539349794,0.302352518,-0.332025021,0.545435905,0.296234995,-0.315013438,0.549247503,0.296282828,-0.315045834,0.553028643,0.296373785,-0.315034479,0.533041954,0.29651922,-0.316580802,0.528354645,0.296821147,-0.316616595,0.52423507,0.297278404,-0.316662192,0.559817314,0.299314559,-0.200191662,0.519623637,0.30076772,-0.208587021,0.546721041,0.309264034,-0.288155347,0.532280803,0.309999764,-0.290510833,0.592649102,0.338432491,-0.112753101,0.49077481,0.337949097,-0.136474386,0.596113503,0.382962793,-0.080484644,0.479468286,0.382204086,-0.098855793,0.58955121,0.42076686,-0.219206676,0.472686499,0.420925587,-0.192289889,0.590564847,0.433156282,-0.257064879,0.468375891,0.433074266,-0.224824309,0.584759235,0.432392597,-0.291932285,0.473232746,0.432932645,-0.257219732,0.582308292,0.429383576,-0.235247433,0.476222724,0.429102927,-0.206312016,0.562859416,0.420905501,0.017496292,0.507276416,0.41842106,-0.017597884,0.551440775,0.484365761,0.050090987,0.50695616,0.480969012,-0.01468652,0.544765353,0.538858056,0.208344311,0.500984311,0.54057008,0.129142314,0.536272645,0.546746612,0.216123551,0.502140522,0.549350202,0.13519524,0.559301555,0.555443406,0.096463077,0.498437494,0.558793426,0.001386001
43,caminar-adelante,0.536057651,0.302531272,-0.346856117,0.541858315,0.296279579,-0.329897046,0.546033621,0.296301275,-0.32993713,0.550243318,0.296391517,-0.329943061,0.528874934,0.296622574,-0.332574308,0.524710476,0.29691267,-0.332617581,0.52103287,0.297329277,-0.332669944,0.555068254,0.2993294,-0.2085208,0.515569389,0.300792813,-0.221750841,0.544221044,0.30944404,-0.299646646,0.528413236,0.310090065,-0.303419232,0.587988794,0.338178545,-0.109413512,0.484197199,0.338076621,-0.144915342,0.595689476,0.382884711,-0.074208871,0.473948687,0.382588953,-0.103767037,0.589208066,0.42073077,-0.205293432,0.469173342,0.421539754,-0.199505925,0.590605795,0.433157533,-0.241455108,0.465531677,0.433864594,-0.232617646,0.584551871,0.432389408,-0.275064081,0.471217275,0.433781713,-0.265842408,0.58200556,0.429360479,-0.220460013,0.47369203,0.42971161,-0.213630736,0.561162829,0.421010673,0.023192797,0.505373001,0.419559121,-0.023285557,0.550997734,0.485162079,0.049190346,0.506606877,0.483561844,-0.02976818,0.543693483,0.538570285,0.22639288,0.501437008,0.544170678,0.113756798,0.535983324,0.546358287,0.236325428,0.501835823,0.553536534,0.119816646,0.559292912,0.555218577,0.118308149,0.502348125,0.562204957,-0.019712605
45,caminar-adelante,0.530225754,0.302195191,-0.364078641,0.535338402,0.29593876,-0.346951127,0.539722562,0.296000689,-0.34698543,0.543722153,0.296095163,-0.346994817,0.52238518,0.296107382,-0.349813402,0.518236816,0.296381384,-0.349864423,0.513522923,0.296831906,-0.349918753,0.548206389,0.299053133,-0.223424897,0.50592947,0.300750703,-0.238027811,0.538680077,0.309391856,-0.316049248,0.522183537,0.310023189,-0.320206046,0.580477476,0.337625027,-0.116985224,0.476616174,0.338241845,-0.156800896,0.591774642,0.382881999,-0.070521936,0.467295974,0.383230835,-0.112149306,0.588426769,0.421251744,-0.199910998,0.463068128,0.422450691,-0.205428451,0.590563536,0.43343851,-0.231052697,0.460334688,0.435303211,-0.237727776,0.58441174,0.4326922,-0.270111531,0.4663333,0.434794724,-0.27122584,0.5819695,0.429608047,-0.217292115,0.468363732,0.430434108,-0.219744533,0.557780385,0.421025068,0.023911694,0.502062738,0.420232981,-0.023983074,0.550961733,0.485148251,0.075313427,0.506149173,0.48431769,-0.041825809,0.543579221,0.536570549,0.275467008,0.50162214,0.546022713,0.085502282,0.535883784,0.543936193,0.287609905,0.502451658,0.555046737,0.089480348,0.558817446,0.554292679,0.171828404,0.502099395,0.564455807,-0.056483652
47,caminar-adelante,0.518913984,0.300068915,-0.373354703,0.524185181,0.294195205,-0.35717085,0.528866827,0.294288635,-0.357206255,0.533405662,0.294395655,-0.357228488,0.511968493,0.294416279,-0.358442813,0.507414639,0.294652462,-0.358492047,0.502594233,0.294952005,-0.358558595,0.53903091,0.297149777,-0.235097289,0.495640665,0.298979729,-0.242482737,0.527214587,0.307806373,-0.325604767,0.51224041,0.308304489,-0.327743649,0.573067248,0.336537331,-0.128918871,0.469812959,0.33795166,-0.156390861,0.584912241,0.382656723,-0.07140518,0.461413562,0.383085519,-0.10731294,0.586573303,0.421988666,-0.196149588,0.457198083,0.422692478,-0.200491488,0.589669526,0.433936417,-0.230389342,0.454077542,0.43564555,-0.232565179,0.583823502,0.433029741,-0.266269177,0.459738195,0.435421348,-0.266457498,0.581422091,0.429810375,-0.212531343,0.462055445,0.431076199,-0.215263203,0.552520871,0.42102623,0.023019277,0.495652646,0.420404285,-0.023079498,0.550124526,0.486877173,0.059789892,0.502354741,0.485581696,-0.035212215,0.54355222,0.534678519,0.289568871,0.501130223,0.546516478,0.124753006,0.536005199,0.540385127,0.305820376,0.50260812,0.553978264,0.13409251,0.558359921,0.554227173,0.184928492,0.500643969,0.566790879,-0.028998926
49,caminar-adelante,0.511495054,0.29730615,-0.396613419,0.516849637,0.290893525,-0.379390001,0.521583796,0.290847301,-0.379424334,0.526199758,0.291066051,-0.379450858,0.504542291,0.291292608,-0.381478518,0.499855042,0.291603208,-0.381517291,0.494857669,0.291958213,-0.381583601,0.531531155,0.293875515,-0.249004081,0.488039821,0.2955558,-0.260001898,0.519622087,0.305390209,-0.345453769,0.50491792,0.306078345,-0.348710209,0.567134857,0.334299833,-0.140618965,0.461084157,0.336982399,-0.164967269,0.580362558,0.381500065,-0.083581679,0.454171896,0.382396162,-0.115378179,0.585290849,0.421993196,-0.220445767,0.45134303,0.422659427,-0.217393652,0.589528859,0.434007615,-0.256183743,0.447529465,0.435823441,-0.251045763,0.583767593,0.433152199,-0.297179878,0.45411253,0.435714066,-0.286245674,0.581108749,0.429856688,-0.238985077,0.456782371,0.431385607,-0.232771531,0.548371017,0.421028674,0.019454768,0.490519047,0.420702189,-0.01948428,0.550052106,0.487439841,0.029811181,0.496772826,0.48778823,-0.034404736,0.543788254,0.527688265,0.343778253,0.501082599,0.547297537,0.163248762,0.536430776,0.530962408,0.369593889,0.502398908,0.553851068,0.175394982,0.558165431,0.553105235,0.260145038,0.499815702,0.568462014,0.023256594
51,caminar-adelante,0.505767286,0.294005275,-0.416153073,0.512362063,0.287548095,-0.398351997,0.517357707,0.287543267,-0.398380071,0.522184491,0.287642688,-0.398409426,0.499057233,0.287905723,-0.40015626,0.494162321,0.288180947,-0.400198907,0.489385366,0.288504153,-0.40026021,0.527904153,0.290386707,-0.264399976,0.482847154,0.292235315,-0.274308205,0.514543712,0.301837146,-0.363790989,0.499237329,0.302207023,-0.366675317,0.563897669,0.332159311,-0.15247725,0.455450237,0.335855126,-0.175747275,0.576687396,0.379411638,-0.090350263,0.448253691,0.382272452,-0.125599146,0.583275795,0.421303689,-0.222600758,0.444232672,0.422648102,-0.231442168,0.588534117,0.433745474,-0.25784266,0.440314204,0.435711056,-0.266107559,0.582903385,0.433017433,-0.299242944,0.446313024,0.435587138,-0.301242143,0.579740286,0.429696143,-0.241096303,0.449216694,0.431300819,-0.246917695,0.544842184,0.420600772,0.017717963,0.484693527,0.420362502,-0.017756555,0.548564434,0.487497717,0.007365085,0.490230411,0.488274366,-0.032470275,0.543811798,0.523810327,0.34492287,0.499506563,0.547497153,0.171115875,0.536462486,0.526536107,0.372516334,0.502239823,0.553624153,0.184193879,0.558071911,0.551279187,0.2665492,0.499465257,0.56976372,0.034330186
53,caminar-adelante,0.502653837,0.291139305,-0.425266325,0.509477019,0.284600914,-0.407800674,0.514779806,0.284569114,-0.407829165,0.519396365,0.284653366,-0.407864422,0.496024758,0.284951627,-0.409760237,0.490861624,0.285272241,-0.409810424,0.486326933,0.285553873,-0.409877747,0.525084555,0.287304759,-0.274828225,0.479409099,0.28929767,-0.285268843,0.512204707,0.298810482,-0.373167694,0.495918542,0.299198747,-0.376215905,0.560990632,0.330223769,-0.165464431,0.451301962,0.333802849,-0.185615182,0.573764443,0.377361596,-0.111841813,0.443125963,0.381540656,-0.135525644,0.58092016,0.419428706,-0.25206995,0.438535988,0.422601283,-0.235865638,0.58709079,0.432919204,-0.289541334,0.434966654,0.435662806,-0.26995331,0.581385314,0.432327747,-0.330224186,0.441131115,0.435483366,-0.305534303,0.577549756,0.428980857,-0.270541877,0.443896234,0.431244224,-0.251587421,0.541873336,0.419351757,0.014479225,0.480878979,0.41964075,-0.014548449,0.543524683,0.487385601,0.004430237,0.488073945,0.488440156,-0.008384412,0.542354584,0.526117682,0.329458773,0.498973817,0.54690814,0.225964978,0.536156118,0.529635787,0.354842007,0.502132177,0.553022087,0.241868451,0.555897713,0.551657617,0.235636517,0.499200225,0.570177913,0.089529879
55,caminar-adelante,0.501962006,0.288092971,-0.404021412,0.509151399,0.281700194,-0.385834217,0.514221668,0.281763107,-0.385877728,0.518728852,0.281830609,-0.385909885,0.494380742,0.281845123,-0.388056964,0.490045547,0.28198415,-0.388099998,0.485125959,0.282234341,-0.388162613,0.523510337,0.28431654,-0.254979849,0.478323877,0.285636455,-0.266179681,0.511376083,0.295715153,-0.35291481,0.493817031,0.295807391,-0.35627383,0.558153749,0.326910615,-0.15220128,0.44776088,0.330694318,-0.171772495,0.571799099,0.374178469,-0.098309427,0.438836575,0.379671842,-0.124877676,0.579657614,0.417249322,-0.230951175,0.43645817,0.420983911,-0.224811211,0.586325645,0.431195766,-0.267493367,0.432391137,0.434804112,-0.259119034,0.580701888,0.430717528,-0.306853473,0.439573914,0.434276551,-0.2951051,0.576512218,0.427356392,-0.248805046,0.442560822,0.430012733,-0.240715057,0.540744483,0.417241663,0.008217268,0.479165494,0.418772846,-0.008303112,0.540123224,0.486264527,0.008482052,0.488883644,0.488193601,0.002270099,0.541042805,0.532470882,0.290428162,0.499120146,0.546153843,0.230085075,0.536070466,0.536398113,0.310015023,0.503525376,0.551120341,0.244352132,0.553274095,0.559160471,0.15217714,0.49889797,0.570336342,0.089540929
57,caminar-adelante,0.501343906,0.286099941,-0.418486685,0.508511186,0.279570848,-0.400413305,0.513529897,0.27959013,-0.400448292,0.518080056,0.27971217,-0.400487423,0.493486077,0.279752314,-0.402668923,0.488741785,0.280013531,-0.402713567,0.484841347,0.280228972,-0.40276137,0.522416115,0.282388985,-0.268532217,0.478090465,0.283834189,-0.279815435,0.510968149,0.293746442,-0.36682266,0.492685735,0.293892086,-0.37024352,0.55737865,0.326053619,-0.166200906,0.446021527,0.328394353,-0.176456168,0.571868181,0.374948174,-0.111373171,0.436044186,0.376709908,-0.123928636,0.578854024,0.416498303,-0.240861759,0.43552798,0.418697029,-0.223503247,0.585528255,0.430503637,-0.277760893,0.431058824,0.433245748,-0.256712109,0.579986751,0.430198222,-0.317496419,0.437782586,0.432686955,-0.295439303,0.575777829,0.426764756,-0.258985043,0.441167653,0.428448021,-0.240477607,0.539071679,0.415704876,0.004101767,0.478112847,0.41770941,-0.004242186,0.536489785,0.486481249,-0.003993694,0.488187164,0.488235414,0.0016987,0.538521349,0.545813501,0.219425872,0.500021517,0.547027588,0.21647653,0.535155118,0.552886605,0.231311426,0.505710304,0.552795529,0.229001194,0.547227502,0.570076942,0.073090315,0.498791009,0.57107079,0.075552702
59,caminar-adelante,0.503843069,0.286284268,-0.449142963,0.510456741,0.279527485,-0.428864002,0.514933944,0.279551297,-0.428904533,0.518520653,0.279672354,-0.428961843,0.495698541,0.279929727,-0.433516115,0.49069953,0.280286491,-0.433562934,0.486024827,0.280655682,-0.433599681,0.522967339,0.282363266,-0.285106063,0.47944963,0.283930361,-0.307669014,0.512947917,0.294105411,-0.392987162,0.49536863,0.294866443,-0.39965266,0.55762887,0.326187938,-0.172909901,0.446833342,0.328184456,-0.200781673,0.572245479,0.375478268,-0.111967802,0.434751511,0.376819521,-0.147105157,0.578840315,0.416830063,-0.246593788,0.432415605,0.41827482,-0.251405209,0.584878564,0.430666029,-0.28484413,0.429123789,0.432810217,-0.286618501,0.579440534,0.43032214,-0.326393902,0.436445802,0.432144463,-0.328774661,0.575450659,0.426881135,-0.265621722,0.43945688,0.428017527,-0.269737363,0.536563516,0.415777028,0.004841266,0.475995094,0.417210758,-0.004994331,0.534007967,0.48732996,-0.013015675,0.488602996,0.488035649,0.004333316,0.536396921,0.556070924,0.171719432,0.502457976,0.548491418,0.259965748,0.533987343,0.564930499,0.180075318,0.507458985,0.554764211,0.277696967,0.544497073,0.577601433,0.022172868,0.501199245,0.570583642,0.138153836
